pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive
https://www.sephora.sg/products/eve-lom-moisture-cream/v/50ml,EVE LOM,Moisture Cream,185.0,3.5,8,0
https://www.sephora.sg/products/jack-black-dry-erase-ultra-calming-face-cream,JACK BLACK,Dry Erase Ultra-Calming Face Cream,68.0,4.5,14,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/jack-black-clean-break-oil-free-moisturizer,JACK BLACK,Clean Break Oil-Free Moisturizer,49.0,4.5,92,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/kenzoki-hydration-flow-short-night-sleeping-mask,KENZOKI,Hydration Flow Short Night Sleeping Mask,79.0,1.0,1,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/kenzoki-hydration-flow-moisturizing-skin-guardian-combination-to-oily-skin,KENZOKI,Hydration Flow Moisturizing Skin Guardian - Combination To Oily Skin,70.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/kora-organics-by-miranda-kerr-turmeric-glow-moisturizer-refill-pod,KORA ORGANICS BY MIRANDA KERR,Turmeric Glow Moisturizer Refill Pod,71.0,4.5,2,0
https://www.sephora.sg/products/pixi-multi-moisturizing-skincare-set,PIXI,Multi-Moisturizing Skincare Set,37.0,3.0,2,0
https://www.sephora.sg/products/sephora-collection-targeted-pores-set,SEPHORA COLLECTION,Targeted Pores Set,39.0,4.4,15,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/drgl-moisturiser-collagen-boost-duo,DRGL,Moisturiser Collagen Boost Duo,158.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/lab-series-daily-rescue-energizing-gel-cream,LAB SERIES,Daily Rescue Energizing Gel Cream,95.0,5.0,1,0
https://www.sephora.sg/products/lixir-universal-emulsion/v/100ml,LIXIRSKIN,Universal Emulsion,88.0,4.3,24,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/peter-thomas-roth-potent-c-bright-and-plump-moisturizer/v/50ml,PETER THOMAS ROTH,Potent-C Bright & Plump Moisturizer,117.0,3.7,129,0
https://www.sephora.sg/products/sulwhasoo-concentrated-ginseng-renewing-emulsion-ex,SULWHASOO,Concentrated Ginseng Renewing Emulsion EX,128.0,NA,NA,0
